State,Year,Industry,Count
Iowa,2019,Casino/Card Club - Tribal Authorized Casino,32
Iowa,2019,Depository Institution,5068
Iowa,2019,Housing Government Sponsored Enterprise GSE,9
Iowa,2019,Insurance Company,94
Iowa,2019,Loan or Finance Company,75
Iowa,2019,Money Services Business (MSB),4710
Iowa,2019,Other,32
Iowa,2019,Securities/Futures,174
Iowa,2019,[Total],10640
Kansas,2019,Casino/Card Club - State Licensed Casino,156
Kansas,2019,Casino/Card Club - Tribal Authorized Casino,103
Kansas,2019,Depository Institution,4979
Kansas,2019,Insurance Company,5
Kansas,2019,Loan or Finance Company,18
Kansas,2019,Money Services Business (MSB),5293
Kansas,2019,Other,92
Kansas,2019,Securities/Futures,61
Kansas,2019,[Total],10707
Kentucky,2019,Casino/Card Club - State Licensed Casino,12
Kentucky,2019,Casino/Card Club - Tribal Authorized Casino,10
Kentucky,2019,Depository Institution,7003
Kentucky,2019,Insurance Company,3
Kentucky,2019,Loan or Finance Company,8
Kentucky,2019,Money Services Business (MSB),8189
Kentucky,2019,Other,78
Kentucky,2019,Securities/Futures,62
Kentucky,2019,[Total],15365
Louisiana,2019,Casino/Card Club - Card Club,129
Louisiana,2019,Casino/Card Club - State Licensed Casino,4067
Louisiana,2019,Casino/Card Club - Tribal Authorized Casino,42
Louisiana,2019,Depository Institution,11490
Louisiana,2019,Insurance Company,3
Louisiana,2019,Loan or Finance Company,8
Louisiana,2019,Money Services Business (MSB),12846
Louisiana,2019,Other,36
Louisiana,2019,Securities/Futures,44
Louisiana,2019,[Total],28665
Maine,2019,Casino/Card Club - State Licensed Casino,25
Maine,2019,Depository Institution,3674
Maine,2019,Loan or Finance Company,8
Maine,2019,Money Services Business (MSB),2470
Maine,2019,Other,37
Maine,2019,Securities/Futures,13
Maine,2019,[Total],6227
Marshall Islands,2019,Depository Institution,2
Marshall Islands,2019,Money Services Business (MSB),112
Marshall Islands,2019,[Total],114
Maryland,2019,Casino/Card Club - State Licensed Casino,1950
Maryland,2019,Casino/Card Club - Tribal Authorized Casino,14
Maryland,2019,Depository Institution,18191
Maryland,2019,Insurance Company,3
Maryland,2019,Loan or Finance Company,19
Maryland,2019,Money Services Business (MSB),23840
Maryland,2019,Other,294
Maryland,2019,Securities/Futures,208
Maryland,2019,[Total],44519
Massachusetts,2019,Casino/Card Club - State Licensed Casino,478
Massachusetts,2019,Casino/Card Club - Tribal Authorized Casino,41
Massachusetts,2019,Depository Institution,20430
Massachusetts,2019,Housing Government Sponsored Enterprise GSE,5
Massachusetts,2019,Insurance Company,289
Massachusetts,2019,Loan or Finance Company,28
Massachusetts,2019,Money Services Business (MSB),24136
Massachusetts,2019,Other,4208
Massachusetts,2019,Securities/Futures,6272
Massachusetts,2019,[Total],55887
Michigan,2019,Casino/Card Club - State Licensed Casino,636
Michigan,2019,Casino/Card Club - Tribal Authorized Casino,712
Michigan,2019,Depository Institution,20075
Michigan,2019,Insurance Company,85
Michigan,2019,Loan or Finance Company,2450
Michigan,2019,Money Services Business (MSB),15184
Michigan,2019,Other,10097
Michigan,2019,Securities/Futures,148
Michigan,2019,[Total],49387
"Micronesia, Federated States",2019,Depository Institution,5
"Micronesia, Federated States",2019,Money Services Business (MSB),72
"Micronesia, Federated States",2019,[Total],77
Minnesota,2019,Casino/Card Club - Card Club,57
Minnesota,2019,Casino/Card Club - Tribal Authorized Casino,905
Minnesota,2019,Depository Institution,10968
Minnesota,2019,Insurance Company,129
Minnesota,2019,Loan or Finance Company,43
Minnesota,2019,Money Services Business (MSB),16979
Minnesota,2019,Other,112
Minnesota,2019,Securities/Futures,913
Minnesota,2019,[Total],30106
Mississippi,2019,Casino/Card Club - State Licensed Casino,1420
Mississippi,2019,Casino/Card Club - Tribal Authorized Casino,46
Mississippi,2019,Depository Institution,9034
Mississippi,2019,Insurance Company,8
Mississippi,2019,Loan or Finance Company,14
Mississippi,2019,Money Services Business (MSB),8734
Mississippi,2019,Other,9
Mississippi,2019,Securities/Futures,16
Mississippi,2019,[Total],19281
Missouri,2019,Casino/Card Club - State Licensed Casino,1308
Missouri,2019,Casino/Card Club - Tribal Authorized Casino,13
Missouri,2019,Depository Institution,10170
Missouri,2019,Insurance Company,13
Missouri,2019,Loan or Finance Company,65
Missouri,2019,Money Services Business (MSB),11763
Missouri,2019,Other,355
Missouri,2019,Securities/Futures,1588
Missouri,2019,[Total],25275
Montana,2019,Casino/Card Club - Tribal Authorized Casino,1
Montana,2019,Depository Institution,1878
Montana,2019,Insurance Company,1
Montana,2019,Loan or Finance Company,3
Montana,2019,Money Services Business (MSB),1983
Montana,2019,Other,8
Montana,2019,Securities/Futures,9
Montana,2019,[Total],3883
Nebraska,2019,Casino/Card Club - Tribal Authorized Casino,86
Nebraska,2019,Depository Institution,3707
Nebraska,2019,Insurance Company,41
Nebraska,2019,Loan or Finance Company,2
Nebraska,2019,Money Services Business (MSB),4114
Nebraska,2019,Other,37
Nebraska,2019,Securities/Futures,3228
Nebraska,2019,[Total],11215
Nevada,2019,Casino/Card Club - State Licensed Casino,10861
Nevada,2019,Casino/Card Club - Tribal Authorized Casino,45
Nevada,2019,Depository Institution,16780
Nevada,2019,Insurance Company,6
Nevada,2019,Loan or Finance Company,76
Nevada,2019,Money Services Business (MSB),10501
Nevada,2019,Other,355
Nevada,2019,Securities/Futures,89
Nevada,2019,[Total],38713
New Hampshire,2019,Casino/Card Club - Tribal Authorized Casino,1
New Hampshire,2019,Depository Institution,2976
New Hampshire,2019,Loan or Finance Company,10
New Hampshire,2019,Money Services Business (MSB),2421
New Hampshire,2019,Other,44
New Hampshire,2019,Securities/Futures,21
New Hampshire,2019,[Total],5473
New Jersey,2019,Casino/Card Club - State Licensed Casino,4675
New Jersey,2019,Casino/Card Club - Tribal Authorized Casino,30
New Jersey,2019,Depository Institution,40739
New Jersey,2019,Insurance Company,105
New Jersey,2019,Loan or Finance Company,31
New Jersey,2019,Money Services Business (MSB),37718
New Jersey,2019,Other,609
New Jersey,2019,Securities/Futures,1209
New Jersey,2019,[Total],85116
New Mexico,2019,Casino/Card Club - State Licensed Casino,28
New Mexico,2019,Casino/Card Club - Tribal Authorized Casino,481
New Mexico,2019,Depository Institution,5269
New Mexico,2019,Loan or Finance Company,5
New Mexico,2019,Money Services Business (MSB),4849
New Mexico,2019,Other,21
New Mexico,2019,Securities/Futures,27
New Mexico,2019,[Total],10680
New York,2019,Casino/Card Club - State Licensed Casino,344
New York,2019,Casino/Card Club - Tribal Authorized Casino,1476
New York,2019,Depository Institution,120427
New York,2019,Insurance Company,740
New York,2019,Loan or Finance Company,55
New York,2019,Money Services Business (MSB),108112
New York,2019,Other,2690
New York,2019,Securities/Futures,5589
New York,2019,[Total],239433
North Carolina,2019,Casino/Card Club - Tribal Authorized Casino,703
North Carolina,2019,Depository Institution,92711
North Carolina,2019,Insurance Company,153
North Carolina,2019,Loan or Finance Company,993
North Carolina,2019,Money Services Business (MSB),29743
North Carolina,2019,Other,604
North Carolina,2019,Securities/Futures,417
North Carolina,2019,[Total],125324
North Dakota,2019,Casino/Card Club - State Licensed Casino,1
North Dakota,2019,Casino/Card Club - Tribal Authorized Casino,74
North Dakota,2019,Depository Institution,1718
North Dakota,2019,Money Services Business (MSB),2207
North Dakota,2019,Other,65
North Dakota,2019,Securities/Futures,7
North Dakota,2019,[Total],4072
Northern Mariana Islands,2019,Casino/Card Club - State Licensed Casino,515
Northern Mariana Islands,2019,Depository Institution,158
Northern Mariana Islands,2019,Money Services Business (MSB),169
Northern Mariana Islands,2019,Other,12
Northern Mariana Islands,2019,[Total],854
Ohio,2019,Casino/Card Club - Card Club,1
Ohio,2019,Casino/Card Club - Other Casino/Card Club,143
Ohio,2019,Casino/Card Club - State Licensed Casino,660
Ohio,2019,Casino/Card Club - Tribal Authorized Casino,45
Ohio,2019,Depository Institution,122453
Ohio,2019,Housing Government Sponsored Enterprise GSE,1
Ohio,2019,Insurance Company,238
Ohio,2019,Loan or Finance Company,129
Ohio,2019,Money Services Business (MSB),19457
Ohio,2019,Other,346
Ohio,2019,Securities/Futures,209
Ohio,2019,[Total],143682
Oklahoma,2019,Casino/Card Club - State Licensed Casino,149
Oklahoma,2019,Casino/Card Club - Tribal Authorized Casino,2269
Oklahoma,2019,Depository Institution,8958
Oklahoma,2019,Insurance Company,2
Oklahoma,2019,Loan or Finance Company,6
Oklahoma,2019,Money Services Business (MSB),8409
Oklahoma,2019,Other,43
Oklahoma,2019,Securities/Futures,82
Oklahoma,2019,[Total],19918
Oregon,2019,Casino/Card Club - Tribal Authorized Casino,157
Oregon,2019,Depository Institution,10839
Oregon,2019,Insurance Company,9
Oregon,2019,Loan or Finance Company,21
Oregon,2019,Money Services Business (MSB),8470
Oregon,2019,Other,41
Oregon,2019,Securities/Futures,134
Oregon,2019,[Total],19671
Palau,2019,Depository Institution,45
Palau,2019,Money Services Business (MSB),10
Palau,2019,[Total],55
Pennsylvania,2019,Casino/Card Club - State Licensed Casino,2489
Pennsylvania,2019,Casino/Card Club - Tribal Authorized Casino,63
Pennsylvania,2019,Depository Institution,43499
Pennsylvania,2019,Insurance Company,20
Pennsylvania,2019,Loan or Finance Company,64
Pennsylvania,2019,Money Services Business (MSB),31605
Pennsylvania,2019,Other,699
Pennsylvania,2019,Securities/Futures,1100
Pennsylvania,2019,[Total],79539
Puerto Rico,2019,Casino/Card Club - State Licensed Casino,358
Puerto Rico,2019,Depository Institution,8953
Puerto Rico,2019,Insurance Company,7
Puerto Rico,2019,Loan or Finance Company,18
Puerto Rico,2019,Money Services Business (MSB),15623
Puerto Rico,2019,Other,976
Puerto Rico,2019,Securities/Futures,64
Puerto Rico,2019,[Total],25999
Rhode Island,2019,Casino/Card Club - State Licensed Casino,191
Rhode Island,2019,Casino/Card Club - Tribal Authorized Casino,2
Rhode Island,2019,Depository Institution,5410
Rhode Island,2019,Insurance Company,5
Rhode Island,2019,Loan or Finance Company,12
Rhode Island,2019,Money Services Business (MSB),3672
Rhode Island,2019,Other,44
Rhode Island,2019,Securities/Futures,5829
Rhode Island,2019,[Total],15165
South Carolina,2019,Casino/Card Club - Tribal Authorized Casino,36
South Carolina,2019,Depository Institution,10032
South Carolina,2019,Insurance Company,2
South Carolina,2019,Loan or Finance Company,12
South Carolina,2019,Money Services Business (MSB),13031
South Carolina,2019,Other,56
South Carolina,2019,Securities/Futures,72
South Carolina,2019,[Total],23241
South Dakota,2019,Casino/Card Club - State Licensed Casino,13
South Dakota,2019,Casino/Card Club - Tribal Authorized Casino,60
South Dakota,2019,Depository Institution,25120
South Dakota,2019,Insurance Company,1
South Dakota,2019,Loan or Finance Company,1
South Dakota,2019,Money Services Business (MSB),1468
South Dakota,2019,Other,52
South Dakota,2019,Securities/Futures,11
South Dakota,2019,[Total],26726
Tennessee,2019,Casino/Card Club - Tribal Authorized Casino,57
Tennessee,2019,Depository Institution,14942
Tennessee,2019,Insurance Company,8
Tennessee,2019,Loan or Finance Company,23
Tennessee,2019,Money Services Business (MSB),16725
Tennessee,2019,Other,2203
Tennessee,2019,Securities/Futures,90
Tennessee,2019,[Total],34048
Texas,2019,Casino/Card Club - Other Casino/Card Club,1
Texas,2019,Casino/Card Club - State Licensed Casino,1
Texas,2019,Casino/Card Club - Tribal Authorized Casino,304
Texas,2019,Depository Institution,80346
Texas,2019,Housing Government Sponsored Enterprise GSE,7
Texas,2019,Insurance Company,227
Texas,2019,Loan or Finance Company,964
Texas,2019,Money Services Business (MSB),92718
Texas,2019,Other,4567
Texas,2019,Securities/Futures,1369
Texas,2019,[Total],180504
Unknown,2019,Casino/Card Club - Card Club,1
Unknown,2019,Casino/Card Club - Other Casino/Card Club,1
Unknown,2019,Depository Institution,230
Unknown,2019,Insurance Company,2
Unknown,2019,Loan or Finance Company,2
Unknown,2019,Money Services Business (MSB),7280
Unknown,2019,Other,1100
Unknown,2019,Securities/Futures,6
Unknown,2019,[Total],8622
Utah,2019,Casino/Card Club - Tribal Authorized Casino,45
Utah,2019,Depository Institution,27428
Utah,2019,Insurance Company,1
Utah,2019,Loan or Finance Company,18636
Utah,2019,Money Services Business (MSB),4816
Utah,2019,Other,9193
Utah,2019,Securities/Futures,89
Utah,2019,[Total],60208
Vermont,2019,Depository Institution,1249
Vermont,2019,Insurance Company,18
Vermont,2019,Loan or Finance Company,2
Vermont,2019,Money Services Business (MSB),958
Vermont,2019,Other,4
Vermont,2019,Securities/Futures,13
Vermont,2019,[Total],2244
Virgin Islands,2019,Depository Institution,574
Virgin Islands,2019,Money Services Business (MSB),2857
Virgin Islands,2019,Other,12
Virgin Islands,2019,[Total],3443
Virginia,2019,Casino/Card Club - Card Club,2
Virginia,2019,Casino/Card Club - Tribal Authorized Casino,37
Virginia,2019,Depository Institution,117698
Virginia,2019,Housing Government Sponsored Enterprise GSE,11
Virginia,2019,Insurance Company,13
Virginia,2019,Loan or Finance Company,79
Virginia,2019,Money Services Business (MSB),27141
Virginia,2019,Other,87
Virginia,2019,Securities/Futures,1546
Virginia,2019,[Total],146614
Washington,2019,Casino/Card Club - Card Club,9
Washington,2019,Casino/Card Club - State Licensed Casino,52
Washington,2019,Casino/Card Club - Tribal Authorized Casino,915
Washington,2019,Depository Institution,19670
Washington,2019,Insurance Company,40
Washington,2019,Loan or Finance Company,19
Washington,2019,Money Services Business (MSB),16396
Washington,2019,Other,88
Washington,2019,Securities/Futures,150
Washington,2019,[Total],37339
West Virginia,2019,Casino/Card Club - State Licensed Casino,356
West Virginia,2019,Casino/Card Club - Tribal Authorized Casino,2
West Virginia,2019,Depository Institution,2992
West Virginia,2019,Insurance Company,2
West Virginia,2019,Loan or Finance Company,2
West Virginia,2019,Money Services Business (MSB),3249
West Virginia,2019,Other,43
West Virginia,2019,Securities/Futures,15
West Virginia,2019,[Total],6661
Wisconsin,2019,Casino/Card Club - Tribal Authorized Casino,148
Wisconsin,2019,Depository Institution,11432
Wisconsin,2019,Insurance Company,84
Wisconsin,2019,Loan or Finance Company,18
Wisconsin,2019,Money Services Business (MSB),7070
Wisconsin,2019,Other,83
Wisconsin,2019,Securities/Futures,126
Wisconsin,2019,[Total],18961
Wyoming,2019,Casino/Card Club - State Licensed Casino,2
Wyoming,2019,Casino/Card Club - Tribal Authorized Casino,7
Wyoming,2019,Depository Institution,778
Wyoming,2019,Insurance Company,1
Wyoming,2019,Loan or Finance Company,1
Wyoming,2019,Money Services Business (MSB),1379
Wyoming,2019,Other,8
Wyoming,2019,Securities/Futures,3
Wyoming,2019,[Total],2179
Alabama,2020,Casino/Card Club - Tribal Authorized Casino,95
Alabama,2020,Depository Institution,20606
Alabama,2020,Insurance Company,44
Alabama,2020,Loan or Finance Company,26
Alabama,2020,Money Services Business (MSB),9973
Alabama,2020,Other,27
Alabama,2020,Securities/Futures,67
Alabama,2020,[Total],30838
Alaska,2020,Depository Institution,2377
Alaska,2020,Insurance Company,1
Alaska,2020,Loan or Finance Company,8
Alaska,2020,Money Services Business (MSB),1902
Alaska,2020,Other,7
Alaska,2020,Securities/Futures,12
Alaska,2020,[Total],4307
American Samoa,2020,Depository Institution,37
American Samoa,2020,Money Services Business (MSB),212
American Samoa,2020,[Total],249
APO / DPO / FPO,2020,Depository Institution,179
APO / DPO / FPO,2020,Money Services Business (MSB),210
APO / DPO / FPO,2020,[Total],389
Arizona,2020,Casino/Card Club - Tribal Authorized Casino,1416
Arizona,2020,Depository Institution,20467
Arizona,2020,Housing Government Sponsored Enterprise GSE,1
Arizona,2020,Insurance Company,15
Arizona,2020,Loan or Finance Company,44
Arizona,2020,Money Services Business (MSB),17353
Arizona,2020,Other,219
Arizona,2020,Securities/Futures,181
Arizona,2020,[Total],39696
Arkansas,2020,Casino/Card Club - Other Casino/Card Club,10
Arkansas,2020,Casino/Card Club - State Licensed Casino,23
Arkansas,2020,Casino/Card Club - Tribal Authorized Casino,9
Arkansas,2020,Depository Institution,8419
Arkansas,2020,Housing Government Sponsored Enterprise GSE,1
Arkansas,2020,Insurance Company,4
Arkansas,2020,Loan or Finance Company,2
Arkansas,2020,Money Services Business (MSB),6043
Arkansas,2020,Other,33
Arkansas,2020,Securities/Futures,47
Arkansas,2020,[Total],14591
California,2020,Casino/Card Club - Card Club,1183
California,2020,Casino/Card Club - Other Casino/Card Club,2
California,2020,Casino/Card Club - State Licensed Casino,63
California,2020,Casino/Card Club - Tribal Authorized Casino,4207
California,2020,Depository Institution,222553
California,2020,Housing Government Sponsored Enterprise GSE,2
California,2020,Insurance Company,85
California,2020,Loan or Finance Company,3292
California,2020,Money Services Business (MSB),275691
California,2020,Other,3507
California,2020,Securities/Futures,12819
California,2020,[Total],523404
Colorado,2020,Casino/Card Club - State Licensed Casino,179
Colorado,2020,Casino/Card Club - Tribal Authorized Casino,31
Colorado,2020,Depository Institution,16817
Colorado,2020,Housing Government Sponsored Enterprise GSE,3
Colorado,2020,Insurance Company,11
Colorado,2020,Loan or Finance Company,49
Colorado,2020,Money Services Business (MSB),117868
Colorado,2020,Other,312
Colorado,2020,Securities/Futures,758
Colorado,2020,[Total],136028
Connecticut,2020,Casino/Card Club - Tribal Authorized Casino,393
Connecticut,2020,Depository Institution,11572
Connecticut,2020,Insurance Company,50
Connecticut,2020,Loan or Finance Company,10
Connecticut,2020,Money Services Business (MSB),11253
Connecticut,2020,Other,86
Connecticut,2020,Securities/Futures,3381
Connecticut,2020,[Total],26745
Delaware,2020,Casino/Card Club - Other Casino/Card Club,1
Delaware,2020,Casino/Card Club - State Licensed Casino,37
Delaware,2020,Casino/Card Club - Tribal Authorized Casino,1
Delaware,2020,Depository Institution,36513
Delaware,2020,Insurance Company,1
Delaware,2020,Loan or Finance Company,162
Delaware,2020,Money Services Business (MSB),3637
Delaware,2020,Other,2098
Delaware,2020,Securities/Futures,141
Delaware,2020,[Total],42591
District of Columbia,2020,Casino/Card Club - Other Casino/Card Club,3
District of Columbia,2020,Depository Institution,4670
District of Columbia,2020,Housing Government Sponsored Enterprise GSE,1344
District of Columbia,2020,Insurance Company,1
District of Columbia,2020,Money Services Business (MSB),6518
District of Columbia,2020,Other,135
District of Columbia,2020,Securities/Futures,70
District of Columbia,2020,[Total],12741
Florida,2020,Casino/Card Club - Card Club,89
Florida,2020,Casino/Card Club - Other Casino/Card Club,14
Florida,2020,Casino/Card Club - State Licensed Casino,107
Florida,2020,Casino/Card Club - Tribal Authorized Casino,2019
Florida,2020,Depository Institution,85711
Florida,2020,Insurance Company,13
Florida,2020,Loan or Finance Company,159
Florida,2020,Money Services Business (MSB),78285
Florida,2020,Other,2360
Florida,2020,Securities/Futures,4782
Florida,2020,[Total],173539
Georgia,2020,Casino/Card Club - Tribal Authorized Casino,77
Georgia,2020,Depository Institution,37731
Georgia,2020,Housing Government Sponsored Enterprise GSE,9
Georgia,2020,Insurance Company,3
Georgia,2020,Loan or Finance Company,61
Georgia,2020,Money Services Business (MSB),39563
Georgia,2020,Other,1868
Georgia,2020,Securities/Futures,241
Georgia,2020,[Total],79553
Guam,2020,Depository Institution,701
Guam,2020,Money Services Business (MSB),373
Guam,2020,[Total],1074
Hawaii,2020,Depository Institution,8971
Hawaii,2020,Insurance Company,3
Hawaii,2020,Money Services Business (MSB),4099
Hawaii,2020,Other,11
Hawaii,2020,Securities/Futures,16
Hawaii,2020,[Total],13100
Idaho,2020,Casino/Card Club - Tribal Authorized Casino,89
Idaho,2020,Depository Institution,3083
Idaho,2020,Insurance Company,1
Idaho,2020,Loan or Finance Company,4
Idaho,2020,Money Services Business (MSB),1734
Idaho,2020,Other,15
Idaho,2020,Securities/Futures,23
Idaho,2020,[Total],4949
Illinois,2020,Casino/Card Club - Card Club,1
Illinois,2020,Casino/Card Club - Other Casino/Card Club,1
Illinois,2020,Casino/Card Club - State Licensed Casino,709
Illinois,2020,Casino/Card Club - Tribal Authorized Casino,29
Illinois,2020,Depository Institution,44672
Illinois,2020,Housing Government Sponsored Enterprise GSE,2
Illinois,2020,Insurance Company,31
Illinois,2020,Loan or Finance Company,209
Illinois,2020,Money Services Business (MSB),17323
Illinois,2020,Other,1559
Illinois,2020,Securities/Futures,1161
Illinois,2020,[Total],65697
Indiana,2020,Casino/Card Club - State Licensed Casino,1355
Indiana,2020,Casino/Card Club - Tribal Authorized Casino,1
Indiana,2020,Depository Institution,19095
Indiana,2020,Housing Government Sponsored Enterprise GSE,14
Indiana,2020,Insurance Company,106
Indiana,2020,Loan or Finance Company,8
Indiana,2020,Money Services Business (MSB),10151
Indiana,2020,Other,154
Indiana,2020,Securities/Futures,83
Indiana,2020,[Total],30967
Iowa,2020,Casino/Card Club - State Licensed Casino,364
Iowa,2020,Casino/Card Club - Tribal Authorized Casino,30
Iowa,2020,Depository Institution,6225
Iowa,2020,Housing Government Sponsored Enterprise GSE,12
Iowa,2020,Insurance Company,212
Iowa,2020,Loan or Finance Company,4
Iowa,2020,Money Services Business (MSB),3901
Iowa,2020,Other,109
Iowa,2020,Securities/Futures,196
Iowa,2020,[Total],11053
Kansas,2020,Casino/Card Club - State Licensed Casino,125
Kansas,2020,Casino/Card Club - Tribal Authorized Casino,47
Kansas,2020,Depository Institution,6290
Kansas,2020,Housing Government Sponsored Enterprise GSE,2
Kansas,2020,Insurance Company,4
Kansas,2020,Loan or Finance Company,26
Kansas,2020,Money Services Business (MSB),4237
Kansas,2020,Other,128
Kansas,2020,Securities/Futures,74
Kansas,2020,[Total],10933
Kentucky,2020,Casino/Card Club - State Licensed Casino,40
Kentucky,2020,Depository Institution,9098
Kentucky,2020,Insurance Company,6
Kentucky,2020,Loan or Finance Company,2
Kentucky,2020,Money Services Business (MSB),6993
Kentucky,2020,Other,48
Kentucky,2020,Securities/Futures,60
Kentucky,2020,[Total],16247
Louisiana,2020,Casino/Card Club - Other Casino/Card Club,8
Louisiana,2020,Casino/Card Club - State Licensed Casino,2656
Louisiana,2020,Casino/Card Club - Tribal Authorized Casino,24
Louisiana,2020,Depository Institution,14838
Louisiana,2020,Insurance Company,6
Louisiana,2020,Loan or Finance Company,5
Louisiana,2020,Money Services Business (MSB),10284
Louisiana,2020,Other,30
Louisiana,2020,Securities/Futures,42
Louisiana,2020,[Total],27893
Maine,2020,Casino/Card Club - State Licensed Casino,15
Maine,2020,Depository Institution,4264
Maine,2020,Insurance Company,1
Maine,2020,Loan or Finance Company,3
Maine,2020,Money Services Business (MSB),1920
Maine,2020,Other,49
Maine,2020,Securities/Futures,28
Maine,2020,[Total],6280
Marshall Islands,2020,Depository Institution,2
Marshall Islands,2020,Money Services Business (MSB),51
Marshall Islands,2020,[Total],53
Maryland,2020,Casino/Card Club - Other Casino/Card Club,8
Maryland,2020,Casino/Card Club - State Licensed Casino,1603
Maryland,2020,Casino/Card Club - Tribal Authorized Casino,1
Maryland,2020,Depository Institution,20646
Maryland,2020,Housing Government Sponsored Enterprise GSE,1
Maryland,2020,Insurance Company,3
Maryland,2020,Loan or Finance Company,32
Maryland,2020,Money Services Business (MSB),24174
Maryland,2020,Other,214
Maryland,2020,Securities/Futures,262
Maryland,2020,[Total],46944
Massachusetts,2020,Casino/Card Club - Other Casino/Card Club,1
Massachusetts,2020,Casino/Card Club - State Licensed Casino,570
Massachusetts,2020,Casino/Card Club - Tribal Authorized Casino,2
Massachusetts,2020,Depository Institution,22742
Massachusetts,2020,Housing Government Sponsored Enterprise GSE,3
Massachusetts,2020,Insurance Company,213
Massachusetts,2020,Loan or Finance Company,18
Massachusetts,2020,Money Services Business (MSB),23977
Massachusetts,2020,Other,5436
Massachusetts,2020,Securities/Futures,8313
Massachusetts,2020,[Total],61275
Michigan,2020,Casino/Card Club - State Licensed Casino,390
Michigan,2020,Casino/Card Club - Tribal Authorized Casino,687
Michigan,2020,Depository Institution,25078
Michigan,2020,Insurance Company,90
Michigan,2020,Loan or Finance Company,2806
Michigan,2020,Money Services Business (MSB),15569
Michigan,2020,Other,8969
Michigan,2020,Securities/Futures,145
Michigan,2020,[Total],53734
"Micronesia, Federated States",2020,Depository Institution,12
"Micronesia, Federated States",2020,Money Services Business (MSB),81
"Micronesia, Federated States",2020,[Total],93
Minnesota,2020,Casino/Card Club - Card Club,24
Minnesota,2020,Casino/Card Club - Tribal Authorized Casino,841
Minnesota,2020,Depository Institution,13500
Minnesota,2020,Insurance Company,197
Minnesota,2020,Loan or Finance Company,24
Minnesota,2020,Money Services Business (MSB),13036
Minnesota,2020,Other,79
Minnesota,2020,Securities/Futures,874
Minnesota,2020,[Total],28575
Mississippi,2020,Casino/Card Club - State Licensed Casino,1191
Mississippi,2020,Casino/Card Club - Tribal Authorized Casino,14
Mississippi,2020,Depository Institution,13525
Mississippi,2020,Housing Government Sponsored Enterprise GSE,1
Mississippi,2020,Insurance Company,3
Mississippi,2020,Loan or Finance Company,8
Mississippi,2020,Money Services Business (MSB),7397
Mississippi,2020,Other,8
Mississippi,2020,Securities/Futures,19
Mississippi,2020,[Total],22166
Missouri,2020,Casino/Card Club - State Licensed Casino,1147
Missouri,2020,Casino/Card Club - Tribal Authorized Casino,6
Missouri,2020,Depository Institution,12343
Missouri,2020,Insurance Company,17
Missouri,2020,Loan or Finance Company,70
Missouri,2020,Money Services Business (MSB),9270
Missouri,2020,Other,352
Missouri,2020,Securities/Futures,1599
Missouri,2020,[Total],24804
Montana,2020,Casino/Card Club - Tribal Authorized Casino,1
Montana,2020,Depository Institution,2282
Montana,2020,Insurance Company,4
Montana,2020,Loan or Finance Company,1
Montana,2020,Money Services Business (MSB),1766
Montana,2020,Other,23
Montana,2020,Securities/Futures,21
Montana,2020,[Total],4098
Nebraska,2020,Casino/Card Club - Tribal Authorized Casino,38
Nebraska,2020,Depository Institution,4241
Nebraska,2020,Insurance Company,38
Nebraska,2020,Loan or Finance Company,2
Nebraska,2020,Money Services Business (MSB),3108
Nebraska,2020,Other,27
Nebraska,2020,Securities/Futures,4644
Nebraska,2020,[Total],12098
Nevada,2020,Casino/Card Club - Other Casino/Card Club,1
Nevada,2020,Casino/Card Club - State Licensed Casino,7646
Nevada,2020,Casino/Card Club - Tribal Authorized Casino,5
Nevada,2020,Depository Institution,17680
Nevada,2020,Insurance Company,6
Nevada,2020,Loan or Finance Company,25
Nevada,2020,Money Services Business (MSB),8512
Nevada,2020,Other,206
Nevada,2020,Securities/Futures,110
Nevada,2020,[Total],34191
New Hampshire,2020,Casino/Card Club - State Licensed Casino,8
New Hampshire,2020,Casino/Card Club - Tribal Authorized Casino,1
New Hampshire,2020,Depository Institution,3325
New Hampshire,2020,Insurance Company,1
New Hampshire,2020,Loan or Finance Company,6
New Hampshire,2020,Money Services Business (MSB),1962
New Hampshire,2020,Other,49
New Hampshire,2020,Securities/Futures,21
New Hampshire,2020,[Total],5373
New Jersey,2020,Casino/Card Club - Other Casino/Card Club,7
New Jersey,2020,Casino/Card Club - State Licensed Casino,3654
New Jersey,2020,Casino/Card Club - Tribal Authorized Casino,3
New Jersey,2020,Depository Institution,39847
New Jersey,2020,Insurance Company,100
New Jersey,2020,Loan or Finance Company,54
New Jersey,2020,Money Services Business (MSB),36798
New Jersey,2020,Other,461
New Jersey,2020,Securities/Futures,1106
New Jersey,2020,[Total],82030
New Mexico,2020,Casino/Card Club - State Licensed Casino,9
New Mexico,2020,Casino/Card Club - Tribal Authorized Casino,243
New Mexico,2020,Depository Institution,6180
New Mexico,2020,Insurance Company,3
New Mexico,2020,Loan or Finance Company,1
New Mexico,2020,Money Services Business (MSB),3633
New Mexico,2020,Other,70
New Mexico,2020,Securities/Futures,32
New Mexico,2020,[Total],10171
New York,2020,Casino/Card Club - Other Casino/Card Club,13
New York,2020,Casino/Card Club - State Licensed Casino,200
New York,2020,Casino/Card Club - Tribal Authorized Casino,562
New York,2020,Depository Institution,121901
New York,2020,Insurance Company,588
New York,2020,Loan or Finance Company,97
