Industry,State_Territory,Year,Number_of_SARs
Housing-GSE,Nevada,1/1/2017,0
Housing-GSE,New Hampshire,1/1/2017,0
Housing-GSE,New Jersey,1/1/2017,0
Housing-GSE,New Mexico,1/1/2017,0
Housing-GSE,New York,1/1/2017,0
Housing-GSE,North Carolina,1/1/2017,0
Housing-GSE,North Dakota,1/1/2017,0
Housing-GSE,Northern Mariana Islands,1/1/2017,0
Housing-GSE,Ohio,1/1/2017,0
Housing-GSE,Oklahoma,1/1/2017,0
Housing-GSE,Oregon,1/1/2017,0
Housing-GSE,Palau,1/1/2017,0
Housing-GSE,Pennsylvania,1/1/2017,0
Housing-GSE,Puerto Rico,1/1/2017,0
Housing-GSE,Rhode Island,1/1/2017,0
Housing-GSE,South Carolina,1/1/2017,0
Housing-GSE,South Dakota,1/1/2017,0
Housing-GSE,Tennessee,1/1/2017,0
Housing-GSE,Texas,1/1/2017,14
Housing-GSE,U.S. Virgin Islands,1/1/2017,0
Housing-GSE,Unknown/Blank,1/1/2017,1
Housing-GSE,Utah,1/1/2017,1
Housing-GSE,Vermont,1/1/2017,0
Housing-GSE,Virginia,1/1/2017,10
Housing-GSE,Washington,1/1/2017,0
Housing-GSE,West Virginia,1/1/2017,0
Housing-GSE,Wisconsin,1/1/2017,0
Housing-GSE,Wyoming,1/1/2017,0
Housing-GSE,Alabama,1/1/2018,0
Housing-GSE,Alaska,1/1/2018,0
Housing-GSE,American Samoa,1/1/2018,0
Housing-GSE,Arizona,1/1/2018,0
Housing-GSE,Arkansas,1/1/2018,0
Housing-GSE,California,1/1/2018,1
Housing-GSE,Colorado,1/1/2018,3
Housing-GSE,Connecticut,1/1/2018,0
Housing-GSE,Delaware,1/1/2018,0
Housing-GSE,District of Columbia,1/1/2018,616
Housing-GSE,Federated States of Micronesia,1/1/2018,0
Housing-GSE,Florida,1/1/2018,0
Housing-GSE,Georgia,1/1/2018,12
Housing-GSE,Guam,1/1/2018,0
Housing-GSE,Hawaii,1/1/2018,0
Housing-GSE,Idaho,1/1/2018,0
Housing-GSE,Illinois,1/1/2018,2
Housing-GSE,Indiana,1/1/2018,12
Housing-GSE,Iowa,1/1/2018,6
Housing-GSE,Kansas,1/1/2018,2
Housing-GSE,Kentucky,1/1/2018,0
Housing-GSE,Louisiana,1/1/2018,0
Housing-GSE,Maine,1/1/2018,0
Housing-GSE,Marshall Islands,1/1/2018,0
Housing-GSE,Maryland,1/1/2018,0
Housing-GSE,Massachusetts,1/1/2018,2
Housing-GSE,Michigan,1/1/2018,0
Housing-GSE,Minnesota,1/1/2018,0
Housing-GSE,Mississippi,1/1/2018,0
Housing-GSE,Missouri,1/1/2018,0
Housing-GSE,Montana,1/1/2018,0
Housing-GSE,Nebraska,1/1/2018,0
Housing-GSE,Nevada,1/1/2018,0
Housing-GSE,New Hampshire,1/1/2018,0
Housing-GSE,New Jersey,1/1/2018,0
Housing-GSE,New Mexico,1/1/2018,0
Housing-GSE,New York,1/1/2018,0
Housing-GSE,North Carolina,1/1/2018,0
Housing-GSE,North Dakota,1/1/2018,0
Housing-GSE,Northern Mariana Islands,1/1/2018,0
Housing-GSE,Ohio,1/1/2018,0
Housing-GSE,Oklahoma,1/1/2018,0
Housing-GSE,Oregon,1/1/2018,0
Housing-GSE,Palau,1/1/2018,0
Housing-GSE,Pennsylvania,1/1/2018,0
Housing-GSE,Puerto Rico,1/1/2018,0
Housing-GSE,Rhode Island,1/1/2018,0
Housing-GSE,South Carolina,1/1/2018,0
Housing-GSE,South Dakota,1/1/2018,0
Housing-GSE,Tennessee,1/1/2018,0
Housing-GSE,Texas,1/1/2018,6
Housing-GSE,U.S. Virgin Islands,1/1/2018,0
Housing-GSE,Unknown/Blank,1/1/2018,0
Housing-GSE,Utah,1/1/2018,0
Housing-GSE,Vermont,1/1/2018,0
Housing-GSE,Virginia,1/1/2018,18
Housing-GSE,Washington,1/1/2018,0
Housing-GSE,West Virginia,1/1/2018,0
Housing-GSE,Wisconsin,1/1/2018,0
Housing-GSE,Wyoming,1/1/2018,0
Housing-GSE,Alabama,1/1/2019,0
Housing-GSE,Alaska,1/1/2019,0
Housing-GSE,American Samoa,1/1/2019,0
Housing-GSE,Arizona,1/1/2019,0
Housing-GSE,Arkansas,1/1/2019,0
Housing-GSE,California,1/1/2019,4
Housing-GSE,Colorado,1/1/2019,0
Housing-GSE,Connecticut,1/1/2019,0
Housing-GSE,Delaware,1/1/2019,0
Housing-GSE,District of Columbia,1/1/2019,960
Housing-GSE,Federated States of Micronesia,1/1/2019,0
Housing-GSE,Florida,1/1/2019,0
Housing-GSE,Georgia,1/1/2019,4
Housing-GSE,Guam,1/1/2019,0
Housing-GSE,Hawaii,1/1/2019,0
Housing-GSE,Idaho,1/1/2019,0
Housing-GSE,Illinois,1/1/2019,0
Housing-GSE,Indiana,1/1/2019,14
Housing-GSE,Iowa,1/1/2019,9
Housing-GSE,Kansas,1/1/2019,0
Housing-GSE,Kentucky,1/1/2019,0
Housing-GSE,Louisiana,1/1/2019,0
Housing-GSE,Maine,1/1/2019,0
Housing-GSE,Marshall Islands,1/1/2019,0
Housing-GSE,Maryland,1/1/2019,0
Housing-GSE,Massachusetts,1/1/2019,5
Housing-GSE,Michigan,1/1/2019,0
Housing-GSE,Minnesota,1/1/2019,0
Housing-GSE,Mississippi,1/1/2019,0
Housing-GSE,Missouri,1/1/2019,0
Housing-GSE,Montana,1/1/2019,0
Housing-GSE,Nebraska,1/1/2019,0
Housing-GSE,Nevada,1/1/2019,0
Housing-GSE,New Hampshire,1/1/2019,0
Housing-GSE,New Jersey,1/1/2019,0
Housing-GSE,New Mexico,1/1/2019,0
Housing-GSE,New York,1/1/2019,0
Housing-GSE,North Carolina,1/1/2019,0
Housing-GSE,North Dakota,1/1/2019,0
Housing-GSE,Northern Mariana Islands,1/1/2019,0
Housing-GSE,Ohio,1/1/2019,1
Housing-GSE,Oklahoma,1/1/2019,0
Housing-GSE,Oregon,1/1/2019,0
Housing-GSE,Palau,1/1/2019,0
Housing-GSE,Pennsylvania,1/1/2019,0
Housing-GSE,Puerto Rico,1/1/2019,0
Housing-GSE,Rhode Island,1/1/2019,0
Housing-GSE,South Carolina,1/1/2019,0
Housing-GSE,South Dakota,1/1/2019,0
Housing-GSE,Tennessee,1/1/2019,0
Housing-GSE,Texas,1/1/2019,7
Housing-GSE,U.S. Virgin Islands,1/1/2019,0
Housing-GSE,Unknown/Blank,1/1/2019,0
Housing-GSE,Utah,1/1/2019,0
Housing-GSE,Vermont,1/1/2019,0
Housing-GSE,Virginia,1/1/2019,11
Housing-GSE,Washington,1/1/2019,0
Housing-GSE,West Virginia,1/1/2019,0
Housing-GSE,Wisconsin,1/1/2019,0
Housing-GSE,Wyoming,1/1/2019,0
Housing-GSE,Alabama,1/1/2020,0
Housing-GSE,Alaska,1/1/2020,0
Housing-GSE,American Samoa,1/1/2020,0
Housing-GSE,Arizona,1/1/2020,1
Housing-GSE,Arkansas,1/1/2020,1
Housing-GSE,California,1/1/2020,2
Housing-GSE,Colorado,1/1/2020,3
Housing-GSE,Connecticut,1/1/2020,0
Housing-GSE,Delaware,1/1/2020,0
Housing-GSE,District of Columbia,1/1/2020,1344
Housing-GSE,Federated States of Micronesia,1/1/2020,0
Housing-GSE,Florida,1/1/2020,0
Housing-GSE,Georgia,1/1/2020,9
Housing-GSE,Guam,1/1/2020,0
Housing-GSE,Hawaii,1/1/2020,0
Housing-GSE,Idaho,1/1/2020,0
Housing-GSE,Illinois,1/1/2020,2
Housing-GSE,Indiana,1/1/2020,14
Housing-GSE,Iowa,1/1/2020,12
Housing-GSE,Kansas,1/1/2020,2
Housing-GSE,Kentucky,1/1/2020,0
Housing-GSE,Louisiana,1/1/2020,0
Housing-GSE,Maine,1/1/2020,0
Housing-GSE,Marshall Islands,1/1/2020,0
Housing-GSE,Maryland,1/1/2020,1
Housing-GSE,Massachusetts,1/1/2020,3
Housing-GSE,Michigan,1/1/2020,0
Housing-GSE,Minnesota,1/1/2020,0
Housing-GSE,Mississippi,1/1/2020,1
Housing-GSE,Missouri,1/1/2020,0
Housing-GSE,Montana,1/1/2020,0
Housing-GSE,Nebraska,1/1/2020,0
Housing-GSE,Nevada,1/1/2020,0
Housing-GSE,New Hampshire,1/1/2020,0
Housing-GSE,New Jersey,1/1/2020,0
Housing-GSE,New Mexico,1/1/2020,0
Housing-GSE,New York,1/1/2020,0
Housing-GSE,North Carolina,1/1/2020,2
Housing-GSE,North Dakota,1/1/2020,0
Housing-GSE,Northern Mariana Islands,1/1/2020,0
Housing-GSE,Ohio,1/1/2020,0
Housing-GSE,Oklahoma,1/1/2020,3
Housing-GSE,Oregon,1/1/2020,0
Housing-GSE,Palau,1/1/2020,0
Housing-GSE,Pennsylvania,1/1/2020,0
Housing-GSE,Puerto Rico,1/1/2020,0
Housing-GSE,Rhode Island,1/1/2020,0
Housing-GSE,South Carolina,1/1/2020,0
Housing-GSE,South Dakota,1/1/2020,0
Housing-GSE,Tennessee,1/1/2020,0
Housing-GSE,Texas,1/1/2020,36
Housing-GSE,U.S. Virgin Islands,1/1/2020,0
Housing-GSE,Unknown/Blank,1/1/2020,0
Housing-GSE,Utah,1/1/2020,1
Housing-GSE,Vermont,1/1/2020,0
Housing-GSE,Virginia,1/1/2020,17
Housing-GSE,Washington,1/1/2020,8
Housing-GSE,West Virginia,1/1/2020,0
Housing-GSE,Wisconsin,1/1/2020,0
Housing-GSE,Wyoming,1/1/2020,0
Housing-GSE,Alabama,1/1/2021,1
Housing-GSE,Alaska,1/1/2021,1
Housing-GSE,American Samoa,1/1/2021,0
Housing-GSE,Arizona,1/1/2021,3
Housing-GSE,Arkansas,1/1/2021,1
Housing-GSE,California,1/1/2021,3
Housing-GSE,Colorado,1/1/2021,8
Housing-GSE,Connecticut,1/1/2021,0
Housing-GSE,Delaware,1/1/2021,0
Housing-GSE,District of Columbia,1/1/2021,2728
Housing-GSE,Federated States of Micronesia,1/1/2021,0
Housing-GSE,Florida,1/1/2021,1
Housing-GSE,Georgia,1/1/2021,8
Housing-GSE,Guam,1/1/2021,0
Housing-GSE,Hawaii,1/1/2021,0
Housing-GSE,Idaho,1/1/2021,0
Housing-GSE,Illinois,1/1/2021,4
Housing-GSE,Indiana,1/1/2021,9
Housing-GSE,Iowa,1/1/2021,13
Housing-GSE,Kansas,1/1/2021,1
Housing-GSE,Kentucky,1/1/2021,1
Housing-GSE,Louisiana,1/1/2021,2
Housing-GSE,Maine,1/1/2021,0
Housing-GSE,Marshall Islands,1/1/2021,0
Housing-GSE,Maryland,1/1/2021,0
Housing-GSE,Massachusetts,1/1/2021,2
Housing-GSE,Michigan,1/1/2021,4
Housing-GSE,Minnesota,1/1/2021,0
Housing-GSE,Mississippi,1/1/2021,1
Housing-GSE,Missouri,1/1/2021,0
Housing-GSE,Montana,1/1/2021,0
Housing-GSE,Nebraska,1/1/2021,0
Housing-GSE,Nevada,1/1/2021,0
Housing-GSE,New Hampshire,1/1/2021,0
Housing-GSE,New Jersey,1/1/2021,0
Housing-GSE,New Mexico,1/1/2021,0
Housing-GSE,New York,1/1/2021,1
Housing-GSE,North Carolina,1/1/2021,5
Housing-GSE,North Dakota,1/1/2021,0
Housing-GSE,Northern Mariana Islands,1/1/2021,0
Housing-GSE,Ohio,1/1/2021,6
Housing-GSE,Oklahoma,1/1/2021,1
Housing-GSE,Oregon,1/1/2021,1
Housing-GSE,Palau,1/1/2021,0
Housing-GSE,Pennsylvania,1/1/2021,4
Housing-GSE,Puerto Rico,1/1/2021,0
Housing-GSE,Rhode Island,1/1/2021,0
Housing-GSE,South Carolina,1/1/2021,0
Housing-GSE,South Dakota,1/1/2021,1
Housing-GSE,Tennessee,1/1/2021,0
Housing-GSE,Texas,1/1/2021,63
Housing-GSE,U.S. Virgin Islands,1/1/2021,0
Housing-GSE,Unknown/Blank,1/1/2021,0
Housing-GSE,Utah,1/1/2021,0
Housing-GSE,Vermont,1/1/2021,0
Housing-GSE,Virginia,1/1/2021,21
Housing-GSE,Washington,1/1/2021,3
Housing-GSE,West Virginia,1/1/2021,0
Housing-GSE,Wisconsin,1/1/2021,0
Housing-GSE,Wyoming,1/1/2021,0
Housing-GSE,Alabama,1/1/2022,0
Housing-GSE,Alaska,1/1/2022,1
Housing-GSE,American Samoa,1/1/2022,0
Housing-GSE,Arizona,1/1/2022,2
Housing-GSE,Arkansas,1/1/2022,1
Housing-GSE,California,1/1/2022,1
Housing-GSE,Colorado,1/1/2022,0
Housing-GSE,Connecticut,1/1/2022,0
Housing-GSE,Delaware,1/1/2022,0
Housing-GSE,District of Columbia,1/1/2022,276
Housing-GSE,Federated States of Micronesia,1/1/2022,0
Housing-GSE,Florida,1/1/2022,1
Housing-GSE,Georgia,1/1/2022,11
Housing-GSE,Guam,1/1/2022,0
Housing-GSE,Hawaii,1/1/2022,0
Housing-GSE,Idaho,1/1/2022,0
Housing-GSE,Illinois,1/1/2022,25
Housing-GSE,Indiana,1/1/2022,6
Housing-GSE,Iowa,1/1/2022,10
Housing-GSE,Kansas,1/1/2022,2
Housing-GSE,Kentucky,1/1/2022,0
Housing-GSE,Louisiana,1/1/2022,0
Housing-GSE,Maine,1/1/2022,0
Housing-GSE,Marshall Islands,1/1/2022,0
Housing-GSE,Maryland,1/1/2022,1
Housing-GSE,Massachusetts,1/1/2022,3
Housing-GSE,Michigan,1/1/2022,0
Housing-GSE,Minnesota,1/1/2022,0
Housing-GSE,Mississippi,1/1/2022,2
Housing-GSE,Missouri,1/1/2022,0
Housing-GSE,Montana,1/1/2022,0
Housing-GSE,Nebraska,1/1/2022,0
Housing-GSE,Nevada,1/1/2022,0
Housing-GSE,New Hampshire,1/1/2022,0
Housing-GSE,New Jersey,1/1/2022,0
Housing-GSE,New Mexico,1/1/2022,0
Housing-GSE,New York,1/1/2022,0
Housing-GSE,North Carolina,1/1/2022,3
Housing-GSE,North Dakota,1/1/2022,0
Housing-GSE,Northern Mariana Islands,1/1/2022,0
Housing-GSE,Ohio,1/1/2022,0
Housing-GSE,Oklahoma,1/1/2022,1
Housing-GSE,Oregon,1/1/2022,0
Housing-GSE,Palau,1/1/2022,0
Housing-GSE,Pennsylvania,1/1/2022,10
Housing-GSE,Puerto Rico,1/1/2022,0
Housing-GSE,Rhode Island,1/1/2022,0
Housing-GSE,South Carolina,1/1/2022,0
Housing-GSE,South Dakota,1/1/2022,0
Housing-GSE,Tennessee,1/1/2022,1
Housing-GSE,Texas,1/1/2022,43
Housing-GSE,U.S. Virgin Islands,1/1/2022,0
Housing-GSE,Unknown/Blank,1/1/2022,0
Housing-GSE,Utah,1/1/2022,3
Housing-GSE,Vermont,1/1/2022,0
Housing-GSE,Virginia,1/1/2022,767
Housing-GSE,Washington,1/1/2022,6
Housing-GSE,West Virginia,1/1/2022,0
Housing-GSE,Wisconsin,1/1/2022,0
Housing-GSE,Wyoming,1/1/2022,0
Insurance,Alabama,1/1/2014,0
Insurance,Alaska,1/1/2014,0
Insurance,American Samoa,1/1/2014,0
Insurance,Arizona,1/1/2014,2
Insurance,Arkansas,1/1/2014,2
Insurance,California,1/1/2014,149
Insurance,Colorado,1/1/2014,1
Insurance,Connecticut,1/1/2014,39
Insurance,Delaware,1/1/2014,0
Insurance,District of Columbia,1/1/2014,0
Insurance,Federated States of Micronesia,1/1/2014,0
Insurance,Florida,1/1/2014,11
Insurance,Georgia,1/1/2014,79
Insurance,Guam,1/1/2014,0
Insurance,Hawaii,1/1/2014,19
Insurance,Idaho,1/1/2014,0
Insurance,Illinois,1/1/2014,112
Insurance,Indiana,1/1/2014,46
Insurance,Iowa,1/1/2014,153
Insurance,Kansas,1/1/2014,0
Insurance,Kentucky,1/1/2014,3
Insurance,Louisiana,1/1/2014,1
Insurance,Maine,1/1/2014,0
Insurance,Marshall Islands,1/1/2014,0
Insurance,Maryland,1/1/2014,14
Insurance,Massachusetts,1/1/2014,258
Insurance,Michigan,1/1/2014,9
Insurance,Minnesota,1/1/2014,75
Insurance,Mississippi,1/1/2014,0
Insurance,Missouri,1/1/2014,4
Insurance,Montana,1/1/2014,0
Insurance,Nebraska,1/1/2014,20
Insurance,Nevada,1/1/2014,3
Insurance,New Hampshire,1/1/2014,0
Insurance,New Jersey,1/1/2014,56
Insurance,New Mexico,1/1/2014,1
Insurance,New York,1/1/2014,670
Insurance,North Carolina,1/1/2014,7
Insurance,North Dakota,1/1/2014,1
Insurance,Northern Mariana Islands,1/1/2014,0
Insurance,Ohio,1/1/2014,91
Insurance,Oklahoma,1/1/2014,1
Insurance,Oregon,1/1/2014,0
Insurance,Palau,1/1/2014,0
Insurance,Pennsylvania,1/1/2014,20
Insurance,Puerto Rico,1/1/2014,24
Insurance,Rhode Island,1/1/2014,18
Insurance,South Carolina,1/1/2014,3
Insurance,South Dakota,1/1/2014,0
Insurance,Tennessee,1/1/2014,2
Insurance,Texas,1/1/2014,966
Insurance,U.S. Virgin Islands,1/1/2014,0
Insurance,Unknown/Blank,1/1/2014,2
Insurance,Utah,1/1/2014,2
Insurance,Vermont,1/1/2014,0
Insurance,Virginia,1/1/2014,8
Insurance,Washington,1/1/2014,19
Insurance,West Virginia,1/1/2014,0
Insurance,Wisconsin,1/1/2014,111
Insurance,Wyoming,1/1/2014,0
Insurance,Alabama,1/1/2015,3
Insurance,Alaska,1/1/2015,1
Insurance,American Samoa,1/1/2015,0
Insurance,Arizona,1/1/2015,3
Insurance,Arkansas,1/1/2015,1
Insurance,California,1/1/2015,101
Insurance,Colorado,1/1/2015,1
Insurance,Connecticut,1/1/2015,48
Insurance,Delaware,1/1/2015,0
Insurance,District of Columbia,1/1/2015,3
Insurance,Federated States of Micronesia,1/1/2015,0
Insurance,Florida,1/1/2015,8
Insurance,Georgia,1/1/2015,153
Insurance,Guam,1/1/2015,0
Insurance,Hawaii,1/1/2015,4
Insurance,Idaho,1/1/2015,0
Insurance,Illinois,1/1/2015,51
Insurance,Indiana,1/1/2015,54
Insurance,Iowa,1/1/2015,158
Insurance,Kansas,1/1/2015,2
Insurance,Kentucky,1/1/2015,1
Insurance,Louisiana,1/1/2015,6
Insurance,Maine,1/1/2015,0
Insurance,Marshall Islands,1/1/2015,0
Insurance,Maryland,1/1/2015,11
Insurance,Massachusetts,1/1/2015,212
Insurance,Michigan,1/1/2015,14
Insurance,Minnesota,1/1/2015,78
Insurance,Mississippi,1/1/2015,3
Insurance,Missouri,1/1/2015,3
Insurance,Montana,1/1/2015,0
Insurance,Nebraska,1/1/2015,19
Insurance,Nevada,1/1/2015,7
Insurance,New Hampshire,1/1/2015,0
Insurance,New Jersey,1/1/2015,94
Insurance,New Mexico,1/1/2015,1
Insurance,New York,1/1/2015,829
Insurance,North Carolina,1/1/2015,4
Insurance,North Dakota,1/1/2015,1
Insurance,Northern Mariana Islands,1/1/2015,0
Insurance,Ohio,1/1/2015,230
Insurance,Oklahoma,1/1/2015,0
Insurance,Oregon,1/1/2015,0
Insurance,Palau,1/1/2015,0
Insurance,Pennsylvania,1/1/2015,30
Insurance,Puerto Rico,1/1/2015,15
Insurance,Rhode Island,1/1/2015,13
Insurance,South Carolina,1/1/2015,1
Insurance,South Dakota,1/1/2015,1
Insurance,Tennessee,1/1/2015,2
Insurance,Texas,1/1/2015,151
Insurance,U.S. Virgin Islands,1/1/2015,0
Insurance,Unknown/Blank,1/1/2015,1
Insurance,Utah,1/1/2015,0
Insurance,Vermont,1/1/2015,4
Insurance,Virginia,1/1/2015,7
Insurance,Washington,1/1/2015,32
Insurance,West Virginia,1/1/2015,1
Insurance,Wisconsin,1/1/2015,137
Insurance,Wyoming,1/1/2015,1
Insurance,Alabama,1/1/2016,3
Insurance,Alaska,1/1/2016,0
Insurance,American Samoa,1/1/2016,0
Insurance,Arizona,1/1/2016,7
Insurance,Arkansas,1/1/2016,1
Insurance,California,1/1/2016,40
Insurance,Colorado,1/1/2016,5
Insurance,Connecticut,1/1/2016,49
Insurance,Delaware,1/1/2016,0
Insurance,District of Columbia,1/1/2016,1
Insurance,Federated States of Micronesia,1/1/2016,0
Insurance,Florida,1/1/2016,3
Insurance,Georgia,1/1/2016,145
Insurance,Guam,1/1/2016,0
Insurance,Hawaii,1/1/2016,0
Insurance,Idaho,1/1/2016,1
Insurance,Illinois,1/1/2016,22
Insurance,Indiana,1/1/2016,41
Insurance,Iowa,1/1/2016,131
Insurance,Kansas,1/1/2016,5
Insurance,Kentucky,1/1/2016,0
Insurance,Louisiana,1/1/2016,6
Insurance,Maine,1/1/2016,0
Insurance,Marshall Islands,1/1/2016,0
Insurance,Maryland,1/1/2016,5
Insurance,Massachusetts,1/1/2016,236
Insurance,Michigan,1/1/2016,40
Insurance,Minnesota,1/1/2016,94
Insurance,Mississippi,1/1/2016,9
Insurance,Missouri,1/1/2016,0
Insurance,Montana,1/1/2016,1
Insurance,Nebraska,1/1/2016,31
Insurance,Nevada,1/1/2016,0
Insurance,New Hampshire,1/1/2016,0
Insurance,New Jersey,1/1/2016,99
Insurance,New Mexico,1/1/2016,1
Insurance,New York,1/1/2016,721
Insurance,North Carolina,1/1/2016,2
Insurance,North Dakota,1/1/2016,0
Insurance,Northern Mariana Islands,1/1/2016,0
Insurance,Ohio,1/1/2016,451
Insurance,Oklahoma,1/1/2016,0
Insurance,Oregon,1/1/2016,1
Insurance,Palau,1/1/2016,0
Insurance,Pennsylvania,1/1/2016,4
Insurance,Puerto Rico,1/1/2016,9
Insurance,Rhode Island,1/1/2016,16
Insurance,South Carolina,1/1/2016,2
Insurance,South Dakota,1/1/2016,0
Insurance,Tennessee,1/1/2016,0
Insurance,Texas,1/1/2016,192
Insurance,U.S. Virgin Islands,1/1/2016,0
Insurance,Unknown/Blank,1/1/2016,1
Insurance,Utah,1/1/2016,1
Insurance,Vermont,1/1/2016,3
Insurance,Virginia,1/1/2016,4
Insurance,Washington,1/1/2016,26
Insurance,West Virginia,1/1/2016,1
Insurance,Wisconsin,1/1/2016,124
Insurance,Wyoming,1/1/2016,1
Insurance,Alabama,1/1/2017,15
Insurance,Alaska,1/1/2017,1
Insurance,American Samoa,1/1/2017,0
Insurance,Arizona,1/1/2017,4
Insurance,Arkansas,1/1/2017,0
Insurance,California,1/1/2017,70
Insurance,Colorado,1/1/2017,5
Insurance,Connecticut,1/1/2017,62
Insurance,Delaware,1/1/2017,0
Insurance,District of Columbia,1/1/2017,0
Insurance,Federated States of Micronesia,1/1/2017,0
Insurance,Florida,1/1/2017,10
Insurance,Georgia,1/1/2017,146
Insurance,Guam,1/1/2017,0
Insurance,Hawaii,1/1/2017,0
Insurance,Idaho,1/1/2017,1
Insurance,Illinois,1/1/2017,22
Insurance,Indiana,1/1/2017,159
Insurance,Iowa,1/1/2017,376
Insurance,Kansas,1/1/2017,12
Insurance,Kentucky,1/1/2017,3
Insurance,Louisiana,1/1/2017,12
Insurance,Maine,1/1/2017,0
Insurance,Marshall Islands,1/1/2017,0
Insurance,Maryland,1/1/2017,0
Insurance,Massachusetts,1/1/2017,249
Insurance,Michigan,1/1/2017,109
Insurance,Minnesota,1/1/2017,110
Insurance,Mississippi,1/1/2017,5
Insurance,Missouri,1/1/2017,6
Insurance,Montana,1/1/2017,1
Insurance,Nebraska,1/1/2017,39
Insurance,Nevada,1/1/2017,1
Insurance,New Hampshire,1/1/2017,3
Insurance,New Jersey,1/1/2017,76
Insurance,New Mexico,1/1/2017,1
Insurance,New York,1/1/2017,779
Insurance,North Carolina,1/1/2017,160
Insurance,North Dakota,1/1/2017,0
Insurance,Northern Mariana Islands,1/1/2017,0
Insurance,Ohio,1/1/2017,153
Insurance,Oklahoma,1/1/2017,2
Insurance,Oregon,1/1/2017,5
Insurance,Palau,1/1/2017,0
Insurance,Pennsylvania,1/1/2017,15
Insurance,Puerto Rico,1/1/2017,1
Insurance,Rhode Island,1/1/2017,11
Insurance,South Carolina,1/1/2017,4
Insurance,South Dakota,1/1/2017,0
Insurance,Tennessee,1/1/2017,2
Insurance,Texas,1/1/2017,157
Insurance,U.S. Virgin Islands,1/1/2017,0
Insurance,Unknown/Blank,1/1/2017,0
Insurance,Utah,1/1/2017,2
Insurance,Vermont,1/1/2017,5
Insurance,Virginia,1/1/2017,6
Insurance,Washington,1/1/2017,41
Insurance,West Virginia,1/1/2017,0
Insurance,Wisconsin,1/1/2017,89
Insurance,Wyoming,1/1/2017,0
Insurance,Alabama,1/1/2018,38
Insurance,Alaska,1/1/2018,1
Insurance,American Samoa,1/1/2018,0
Insurance,Arizona,1/1/2018,3
Insurance,Arkansas,1/1/2018,3
Insurance,California,1/1/2018,62
Insurance,Colorado,1/1/2018,2
Insurance,Connecticut,1/1/2018,40
Insurance,Delaware,1/1/2018,1
Insurance,District of Columbia,1/1/2018,0
Insurance,Federated States of Micronesia,1/1/2018,0
Insurance,Florida,1/1/2018,7
Insurance,Georgia,1/1/2018,198
Insurance,Guam,1/1/2018,0
Insurance,Hawaii,1/1/2018,1
Insurance,Idaho,1/1/2018,0
Insurance,Illinois,1/1/2018,34
Insurance,Indiana,1/1/2018,114
Insurance,Iowa,1/1/2018,153
Insurance,Kansas,1/1/2018,11
Insurance,Kentucky,1/1/2018,4
Insurance,Louisiana,1/1/2018,7
Insurance,Maine,1/1/2018,0
Insurance,Marshall Islands,1/1/2018,0
Insurance,Maryland,1/1/2018,2
Insurance,Massachusetts,1/1/2018,276
Insurance,Michigan,1/1/2018,56
Insurance,Minnesota,1/1/2018,110
Insurance,Mississippi,1/1/2018,18
Insurance,Missouri,1/1/2018,12
Insurance,Montana,1/1/2018,2
Insurance,Nebraska,1/1/2018,49
Insurance,Nevada,1/1/2018,2
Insurance,New Hampshire,1/1/2018,1
Insurance,New Jersey,1/1/2018,51
Insurance,New Mexico,1/1/2018,1
Insurance,New York,1/1/2018,790
Insurance,North Carolina,1/1/2018,213
Insurance,North Dakota,1/1/2018,0
Insurance,Northern Mariana Islands,1/1/2018,0
Insurance,Ohio,1/1/2018,199
Insurance,Oklahoma,1/1/2018,3
Insurance,Oregon,1/1/2018,2
Insurance,Palau,1/1/2018,0
Insurance,Pennsylvania,1/1/2018,20
Insurance,Puerto Rico,1/1/2018,9
Insurance,Rhode Island,1/1/2018,10
Insurance,South Carolina,1/1/2018,4
Insurance,South Dakota,1/1/2018,0
Insurance,Tennessee,1/1/2018,2
Insurance,Texas,1/1/2018,170
Insurance,U.S. Virgin Islands,1/1/2018,1
Insurance,Unknown/Blank,1/1/2018,1
Insurance,Utah,1/1/2018,2
Insurance,Vermont,1/1/2018,12
Insurance,Virginia,1/1/2018,9
Insurance,Washington,1/1/2018,52
Insurance,West Virginia,1/1/2018,0
Insurance,Wisconsin,1/1/2018,103
Insurance,Wyoming,1/1/2018,1
Insurance,Alabama,1/1/2019,45
Insurance,Alaska,1/1/2019,4
Insurance,American Samoa,1/1/2019,0
Insurance,Arizona,1/1/2019,7
Insurance,Arkansas,1/1/2019,3
Insurance,California,1/1/2019,91
Insurance,Colorado,1/1/2019,8
Insurance,Connecticut,1/1/2019,63
Insurance,Delaware,1/1/2019,0
Insurance,District of Columbia,1/1/2019,0
Insurance,Federated States of Micronesia,1/1/2019,0
Insurance,Florida,1/1/2019,18
Insurance,Georgia,1/1/2019,6
Insurance,Guam,1/1/2019,0
Insurance,Hawaii,1/1/2019,6
Insurance,Idaho,1/1/2019,1
Insurance,Illinois,1/1/2019,49
Insurance,Indiana,1/1/2019,136
Insurance,Iowa,1/1/2019,94
Insurance,Kansas,1/1/2019,5
Insurance,Kentucky,1/1/2019,3
Insurance,Louisiana,1/1/2019,3
Insurance,Maine,1/1/2019,0
Insurance,Marshall Islands,1/1/2019,0
Insurance,Maryland,1/1/2019,3
Insurance,Massachusetts,1/1/2019,289
Insurance,Michigan,1/1/2019,85
